reply_num	reply_ts	reply_user	talk_id	talk_user
0	1569684624.023800	UN0HCK74M	b86ed585-4dab-40b9-a64a-547d97b135fe	UKT3G90U8
1	1569769028.024000	UJRAL005U	b86ed585-4dab-40b9-a64a-547d97b135fe	UKT3G90U8
2	1569769036.024400	UJRAL005U	b86ed585-4dab-40b9-a64a-547d97b135fe	UKT3G90U8
3	1569769145.024600	UJRAL005U	b86ed585-4dab-40b9-a64a-547d97b135fe	UKT3G90U8
0	1566371874.182000	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
1	1566372061.182300	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
2	1566372171.182600	UL0NZCCMT	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
3	1566372277.182800	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
4	1566372318.183000	UL0NZCCMT	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
5	1566372713.183800	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
6	1566372716.184100	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
7	1566372787.184500	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
8	1566372873.184800	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
9	1566372894.185000	UL0NZCCMT	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
10	1566373043.185300	UL0NZCCMT	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
11	1566373477.185500	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
12	1566373478.185700	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
13	1566373505.186000	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
14	1566374187.186200	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
15	1566374195.186500	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
16	1566374241.186800	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
17	1566374441.187000	UL0NZCCMT	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
18	1566374535.187200	UL0NZCCMT	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
19	1566374891.187400	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
20	1566374968.187600	UL0NZCCMT	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
21	1566376187.187800	UL0NZCCMT	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
22	1566376845.188400	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
23	1566377052.188600	UL0NZCCMT	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
24	1566378195.189100	UJRAL005U	4555248f-af75-4d0d-872d-2deafd50b5d7	UL0NZCCMT
0	1566183840.171400	UJRAL005U	50ba6a3b-7fcf-46f8-84ca-7a5086aabb85	ULKPET3UK
1	1566184185.173200	UL08YKGLU	50ba6a3b-7fcf-46f8-84ca-7a5086aabb85	ULKPET3UK
2	1566184806.175000	UJRAL005U	50ba6a3b-7fcf-46f8-84ca-7a5086aabb85	ULKPET3UK
0	1566183770.169400	UJRAL005U	23e50e9a-e6bd-4ac9-8349-d256e3a9dd5c	ULKPET3UK
0	1565963659.143600	UKT5BQD3P	074b86bc-d890-4af7-b773-617752b6e14c	UJRAL005U
1	1565963784.145500	UJRAL005U	074b86bc-d890-4af7-b773-617752b6e14c	UJRAL005U
2	1565964128.150100	UKT5BQD3P	074b86bc-d890-4af7-b773-617752b6e14c	UJRAL005U
3	1565964383.150900	UJRAL005U	074b86bc-d890-4af7-b773-617752b6e14c	UJRAL005U
4	1565964471.152500	UKT5BQD3P	074b86bc-d890-4af7-b773-617752b6e14c	UJRAL005U
5	1565964511.153400	UJRAL005U	074b86bc-d890-4af7-b773-617752b6e14c	UJRAL005U
6	1565964529.154000	UKT5BQD3P	074b86bc-d890-4af7-b773-617752b6e14c	UJRAL005U
7	1566011688.155300	UJRAL005U	074b86bc-d890-4af7-b773-617752b6e14c	UJRAL005U
0	1565664665.096600	UJRAL005U	2dc58c17-0f48-4e06-b4d6-b479583e2cde	ULKPET3UK
1	1565683393.100900	UJRAL005U	2dc58c17-0f48-4e06-b4d6-b479583e2cde	ULKPET3UK
2	1565683980.103000	ULKPET3UK	2dc58c17-0f48-4e06-b4d6-b479583e2cde	ULKPET3UK
3	1565684093.103900	UJRAL005U	2dc58c17-0f48-4e06-b4d6-b479583e2cde	ULKPET3UK
4	1565703021.112200	UL2TY2ERL	2dc58c17-0f48-4e06-b4d6-b479583e2cde	ULKPET3UK
5	1565703071.113600	UJRAL005U	2dc58c17-0f48-4e06-b4d6-b479583e2cde	ULKPET3UK
6	1565703093.114400	UJRAL005U	2dc58c17-0f48-4e06-b4d6-b479583e2cde	ULKPET3UK
7	1565748275.114600	ULKPET3UK	2dc58c17-0f48-4e06-b4d6-b479583e2cde	ULKPET3UK
8	1565748546.115200	UJRAL005U	2dc58c17-0f48-4e06-b4d6-b479583e2cde	ULKPET3UK
0	1565682362.096800	ULJ74QZJM	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
1	1565682539.097000	ULJ74QZJM	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
2	1565682737.097200	ULJ74QZJM	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
3	1565682828.098300	UJRAL005U	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
4	1565682861.099100	UJRAL005U	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
5	1565683343.099300	ULJ74QZJM	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
6	1565683806.101200	UJRAL005U	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
7	1565683835.102200	UJRAL005U	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
8	1565683850.102800	UJRAL005U	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
9	1565686604.104100	UJRAL005U	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
10	1565689305.105000	UJRAL005U	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
11	1565699078.105200	ULJ74QZJM	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
12	1565699261.106500	UJRAL005U	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
13	1565699721.106700	ULJ74QZJM	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
14	1565699891.106900	ULJ74QZJM	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
15	1565700358.107100	UJRAL005U	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
16	1565700653.107300	ULJ74QZJM	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
17	1565700711.108500	UJRAL005U	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
18	1565700908.108800	ULJ74QZJM	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
19	1565700941.109000	ULJ74QZJM	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
20	1565701275.109200	ULJ74QZJM	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
21	1565701356.110400	UJRAL005U	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
22	1565701455.110600	ULJ74QZJM	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
23	1565701594.111800	UJRAL005U	4c8c1473-e0fe-4e5b-9e41-fa15d16b8d73	UJRAL005U
0	1565338677.068800	UL2TY2ERL	16931781-5862-4f1c-9557-551476551e80	ULKPET3UK
1	1565339062.070200	UJRAL005U	16931781-5862-4f1c-9557-551476551e80	ULKPET3UK
2	1565339200.073300	UL2TY2ERL	16931781-5862-4f1c-9557-551476551e80	ULKPET3UK
3	1565339258.074400	UL2TY2ERL	16931781-5862-4f1c-9557-551476551e80	ULKPET3UK
4	1565339374.075600	UJRAL005U	16931781-5862-4f1c-9557-551476551e80	ULKPET3UK
5	1565339419.076500	UL2TY2ERL	16931781-5862-4f1c-9557-551476551e80	ULKPET3UK
6	1565340135.077800	UJRAL005U	16931781-5862-4f1c-9557-551476551e80	ULKPET3UK
7	1565340182.078800	UJRAL005U	16931781-5862-4f1c-9557-551476551e80	ULKPET3UK
8	1565341520.079500	UL2TY2ERL	16931781-5862-4f1c-9557-551476551e80	ULKPET3UK
9	1565341651.079700	ULKPET3UK	16931781-5862-4f1c-9557-551476551e80	ULKPET3UK
10	1565343110.082100	UJRAL005U	16931781-5862-4f1c-9557-551476551e80	ULKPET3UK
11	1565343780.086800	UJRAL005U	16931781-5862-4f1c-9557-551476551e80	ULKPET3UK
12	1565588717.091300	UKT3G90U8	16931781-5862-4f1c-9557-551476551e80	ULKPET3UK
0	1565266139.055300	UKT3G90U8	e9e6cda0-8ca2-42eb-a887-cf44187fd2ae	UJRAL005U
1	1565266633.056100	UJRAL005U	e9e6cda0-8ca2-42eb-a887-cf44187fd2ae	UJRAL005U
2	1565267196.058200	UJRAL005U	e9e6cda0-8ca2-42eb-a887-cf44187fd2ae	UJRAL005U
3	1565267251.059000	UKT3G90U8	e9e6cda0-8ca2-42eb-a887-cf44187fd2ae	UJRAL005U
4	1565267264.059700	UKFNDDER1	e9e6cda0-8ca2-42eb-a887-cf44187fd2ae	UJRAL005U
5	1565267312.061100	UJRAL005U	e9e6cda0-8ca2-42eb-a887-cf44187fd2ae	UJRAL005U
6	1565267347.061500	UKFNDDER1	e9e6cda0-8ca2-42eb-a887-cf44187fd2ae	UJRAL005U
7	1565267529.063200	UKFNDDER1	e9e6cda0-8ca2-42eb-a887-cf44187fd2ae	UJRAL005U
8	1565274528.065000	UJRAL005U	e9e6cda0-8ca2-42eb-a887-cf44187fd2ae	UJRAL005U
9	1565281690.066000	UJRAL005U	e9e6cda0-8ca2-42eb-a887-cf44187fd2ae	UJRAL005U
10	1565834483.118100	UKX7JQRPY	e9e6cda0-8ca2-42eb-a887-cf44187fd2ae	UJRAL005U
0	1565265949.053100	UKT3G90U8	ad34ba7e-7ca4-4b21-a581-e390ba1ece0c	UJRAL005U
0	1565265173.046200	UJRAL005U	413c582b-3d3b-4ebe-851a-a757cd7cbb0e	UKT3G90U8
1	1565265216.047500	UJRAL005U	413c582b-3d3b-4ebe-851a-a757cd7cbb0e	UKT3G90U8
2	1565265561.048800	UKT3G90U8	413c582b-3d3b-4ebe-851a-a757cd7cbb0e	UKT3G90U8
3	1565265583.049300	UKT3G90U8	413c582b-3d3b-4ebe-851a-a757cd7cbb0e	UKT3G90U8
4	1565265604.050500	UKT3G90U8	413c582b-3d3b-4ebe-851a-a757cd7cbb0e	UKT3G90U8
5	1565265619.051000	UJRAL005U	413c582b-3d3b-4ebe-851a-a757cd7cbb0e	UKT3G90U8
6	1565265635.051600	UJRAL005U	413c582b-3d3b-4ebe-851a-a757cd7cbb0e	UKT3G90U8
7	1565265649.052000	UKT3G90U8	413c582b-3d3b-4ebe-851a-a757cd7cbb0e	UKT3G90U8
0	1565255724.038800	UJRAL005U	637c503a-cace-4068-9884-f73053d23daa	UL0NZCCMT
1	1565256695.040800	UJRAL005U	637c503a-cace-4068-9884-f73053d23daa	UL0NZCCMT
0	1565267946.063400	UKT3G90U8	93498639-e07a-40b4-9241-52ae272f2f28	UL0NZCCMT
1	1565269854.063600	UL0NZCCMT	93498639-e07a-40b4-9241-52ae272f2f28	UL0NZCCMT
2	1565343470.082900	UKT3G90U8	93498639-e07a-40b4-9241-52ae272f2f28	UL0NZCCMT
0	1569054880.085700	UJRAL005U	88f8dddf-b3f0-4e7a-9767-9fe2cf8de428	ULM6FBU11
1	1569136907.086100	ULM6FBU11	88f8dddf-b3f0-4e7a-9767-9fe2cf8de428	ULM6FBU11
0	1568608554.065800	UJRAL005U	96f61207-8044-4807-8d84-885bebef4a58	UL0NZCCMT
1	1568608628.066000	UL0NZCCMT	96f61207-8044-4807-8d84-885bebef4a58	UL0NZCCMT
2	1568614950.067300	UJRAL005U	96f61207-8044-4807-8d84-885bebef4a58	UL0NZCCMT
0	1568552322.063500	UJRAL005U	53bc3e7b-ca86-4c23-81e2-c552e3ee405f	UN0HCK74M
1	1568560784.064500	UN0HCK74M	53bc3e7b-ca86-4c23-81e2-c552e3ee405f	UN0HCK74M
2	1568605316.064900	UJRAL005U	53bc3e7b-ca86-4c23-81e2-c552e3ee405f	UN0HCK74M
0	1568440443.059500	UJRAL005U	67582307-00c6-4334-a301-45c268c78b2f	UKG6BDAPL
0	1568110135.022000	UMC518ER0	1c5307ba-cb04-4aec-af03-6b86ec03f9b2	UKT3G90U8
1	1568110723.024400	UJRAL005U	1c5307ba-cb04-4aec-af03-6b86ec03f9b2	UKT3G90U8
2	1568112381.024600	UKT3G90U8	1c5307ba-cb04-4aec-af03-6b86ec03f9b2	UKT3G90U8
3	1568112464.025700	UJRAL005U	1c5307ba-cb04-4aec-af03-6b86ec03f9b2	UKT3G90U8
4	1568112664.025900	UKT3G90U8	1c5307ba-cb04-4aec-af03-6b86ec03f9b2	UKT3G90U8
5	1568112864.027100	UJRAL005U	1c5307ba-cb04-4aec-af03-6b86ec03f9b2	UKT3G90U8
6	1568113189.027300	UKT3G90U8	1c5307ba-cb04-4aec-af03-6b86ec03f9b2	UKT3G90U8
7	1568113246.028900	UJRAL005U	1c5307ba-cb04-4aec-af03-6b86ec03f9b2	UKT3G90U8
8	1568125347.029400	UKT3G90U8	1c5307ba-cb04-4aec-af03-6b86ec03f9b2	UKT3G90U8
0	1567785668.007300	UJRAL005U	01ad3ba6-1f1b-4ebf-9d24-ff853f1d5275	UKPAM2942
0	1567497614.013900	UJRAL005U	71e5b9fa-0e29-4457-b18f-9d1eeae2580e	ULKPET3UK
1	1567497829.014200	ULKPET3UK	71e5b9fa-0e29-4457-b18f-9d1eeae2580e	ULKPET3UK
2	1567497878.014900	UJRAL005U	71e5b9fa-0e29-4457-b18f-9d1eeae2580e	ULKPET3UK
3	1567518080.016000	UMC518ER0	71e5b9fa-0e29-4457-b18f-9d1eeae2580e	ULKPET3UK
4	1567576087.022900	UL2TY2ERL	71e5b9fa-0e29-4457-b18f-9d1eeae2580e	ULKPET3UK
5	1567576536.024600	UJRAL005U	71e5b9fa-0e29-4457-b18f-9d1eeae2580e	ULKPET3UK
6	1567583108.024900	ULKPET3UK	71e5b9fa-0e29-4457-b18f-9d1eeae2580e	ULKPET3UK
0	1567221840.008000	UJRAL005U	b4f5d0a1-ece5-4659-a61e-552af6dd36b4	ULKPET3UK
0	1567048258.001700	UL2TY2ERL	4482d94d-f0fa-4879-832e-10fd23829d6c	ULKPET3UK
1	1567049171.002400	UJRAL005U	4482d94d-f0fa-4879-832e-10fd23829d6c	ULKPET3UK
2	1567079963.003400	ULKPET3UK	4482d94d-f0fa-4879-832e-10fd23829d6c	ULKPET3UK
3	1567081622.006400	UJRAL005U	4482d94d-f0fa-4879-832e-10fd23829d6c	ULKPET3UK
0	1571385812.101300	UN6Q8QGK0	1c4f34e7-01bd-47b9-b07c-2c8730f678bd	UN6Q8QGK0
1	1571398367.102900	UL2TY2ERL	1c4f34e7-01bd-47b9-b07c-2c8730f678bd	UN6Q8QGK0
0	1571362167.091700	UKT5BQD3P	54413f09-6152-4dbc-a3fa-cb341d6bafb4	UJRAL005U
1	1571362221.093000	UJRAL005U	54413f09-6152-4dbc-a3fa-cb341d6bafb4	UJRAL005U
2	1571362336.094300	UKT5BQD3P	54413f09-6152-4dbc-a3fa-cb341d6bafb4	UJRAL005U
3	1571362374.095300	UKT5BQD3P	54413f09-6152-4dbc-a3fa-cb341d6bafb4	UJRAL005U
4	1571459861.103300	UKG6BDAPL	54413f09-6152-4dbc-a3fa-cb341d6bafb4	UJRAL005U
0	1571288154.085500	UKT5BQD3P	4a85c018-fc51-47e7-b474-a7bda0f0b728	UL0NZCCMT
1	1571288319.085700	UL0NZCCMT	4a85c018-fc51-47e7-b474-a7bda0f0b728	UL0NZCCMT
2	1571288706.087300	UKT5BQD3P	4a85c018-fc51-47e7-b474-a7bda0f0b728	UL0NZCCMT
3	1571291938.088600	UJRAL005U	4a85c018-fc51-47e7-b474-a7bda0f0b728	UL0NZCCMT
4	1571291949.089000	UJRAL005U	4a85c018-fc51-47e7-b474-a7bda0f0b728	UL0NZCCMT
5	1571362086.090300	UL0NZCCMT	4a85c018-fc51-47e7-b474-a7bda0f0b728	UL0NZCCMT
0	1570967592.053200	UNC7ZP60Y	0630bfc9-59fd-4d51-a682-cc69e919c812	UJRAL005U
1	1570967899.054400	UKT5BQD3P	0630bfc9-59fd-4d51-a682-cc69e919c812	UJRAL005U
2	1570971771.055000	UJRAL005U	0630bfc9-59fd-4d51-a682-cc69e919c812	UJRAL005U
0	1570855653.048100	UMC518ER0	97db2ef6-f743-4467-95c2-f48ac8c703cb	UL0NZCCMT
1	1570855677.048300	UMC518ER0	97db2ef6-f743-4467-95c2-f48ac8c703cb	UL0NZCCMT
2	1570855887.048600	UL0NZCCMT	97db2ef6-f743-4467-95c2-f48ac8c703cb	UL0NZCCMT
3	1570856266.048800	UMC518ER0	97db2ef6-f743-4467-95c2-f48ac8c703cb	UL0NZCCMT
4	1571028806.057700	UL0NZCCMT	97db2ef6-f743-4467-95c2-f48ac8c703cb	UL0NZCCMT
5	1571031566.059300	UJRAL005U	97db2ef6-f743-4467-95c2-f48ac8c703cb	UL0NZCCMT
6	1571031632.059500	UL0NZCCMT	97db2ef6-f743-4467-95c2-f48ac8c703cb	UL0NZCCMT
7	1571033034.059800	UMC518ER0	97db2ef6-f743-4467-95c2-f48ac8c703cb	UL0NZCCMT
8	1571038448.060200	UJRAL005U	97db2ef6-f743-4467-95c2-f48ac8c703cb	UL0NZCCMT
0	1570775851.034300	UNFAV5EDB	3cee1a6a-fb28-4b83-b875-a225a751a823	UJRAL005U
1	1570787205.036700	UJRAL005U	3cee1a6a-fb28-4b83-b875-a225a751a823	UJRAL005U
0	1570757424.021600	UJRAL005U	c6cab254-46f0-4961-8b41-912ab97a088d	ULKPET3UK
1	1570757438.021900	UJRAL005U	c6cab254-46f0-4961-8b41-912ab97a088d	ULKPET3UK
2	1570768694.026400	UL2TY2ERL	c6cab254-46f0-4961-8b41-912ab97a088d	ULKPET3UK
0	1570691664.008200	UN0HCK74M	df787b6c-c594-48d4-a82c-ed48450a7e6d	UL0NZCCMT
1	1570691737.008400	UL0NZCCMT	df787b6c-c594-48d4-a82c-ed48450a7e6d	UL0NZCCMT
2	1570692619.008700	UN0HCK74M	df787b6c-c594-48d4-a82c-ed48450a7e6d	UL0NZCCMT
3	1571058064.061200	UL0NZCCMT	df787b6c-c594-48d4-a82c-ed48450a7e6d	UL0NZCCMT
0	1570597806.000400	ULKPET3UK	16e627c0-f370-495f-b95e-bb75288a452d	UL2TY2ERL
1	1570597967.002900	UL2TY2ERL	16e627c0-f370-495f-b95e-bb75288a452d	UL2TY2ERL
2	1570599570.004900	ULKPET3UK	16e627c0-f370-495f-b95e-bb75288a452d	UL2TY2ERL
0	1570469334.208800	UL2TY2ERL	b42c6eb0-6f78-4367-9bad-01e3453a8595	UMG0947NY
1	1570588776.000100	ULKPET3UK	b42c6eb0-6f78-4367-9bad-01e3453a8595	UMG0947NY
2	1570764033.022200	UMG0947NY	b42c6eb0-6f78-4367-9bad-01e3453a8595	UMG0947NY
3	1570764139.022500	UL2TY2ERL	b42c6eb0-6f78-4367-9bad-01e3453a8595	UMG0947NY
4	1570764196.022700	UL2TY2ERL	b42c6eb0-6f78-4367-9bad-01e3453a8595	UMG0947NY
5	1570764397.023000	UMG0947NY	b42c6eb0-6f78-4367-9bad-01e3453a8595	UMG0947NY
6	1570765145.023200	UL2TY2ERL	b42c6eb0-6f78-4367-9bad-01e3453a8595	UMG0947NY
7	1570765149.023400	UL2TY2ERL	b42c6eb0-6f78-4367-9bad-01e3453a8595	UMG0947NY
8	1570765196.023700	UMG0947NY	b42c6eb0-6f78-4367-9bad-01e3453a8595	UMG0947NY
9	1570765232.023900	UL2TY2ERL	b42c6eb0-6f78-4367-9bad-01e3453a8595	UMG0947NY
0	1570437440.184300	UJRAL005U	1bbafa1e-0843-441e-ae4d-9c84c629b2b8	UNFAV5EDB
1	1570439554.185800	UJRAL005U	1bbafa1e-0843-441e-ae4d-9c84c629b2b8	UNFAV5EDB
2	1570440084.187100	UNFAV5EDB	1bbafa1e-0843-441e-ae4d-9c84c629b2b8	UNFAV5EDB
3	1570441214.187300	UMC518ER0	1bbafa1e-0843-441e-ae4d-9c84c629b2b8	UNFAV5EDB
4	1570442077.190800	UKT3G90U8	1bbafa1e-0843-441e-ae4d-9c84c629b2b8	UNFAV5EDB
5	1570442435.197300	UKT3G90U8	1bbafa1e-0843-441e-ae4d-9c84c629b2b8	UNFAV5EDB
6	1570463093.208500	UN0HCK74M	1bbafa1e-0843-441e-ae4d-9c84c629b2b8	UNFAV5EDB
7	1570492422.209400	UNKM5GP8W	1bbafa1e-0843-441e-ae4d-9c84c629b2b8	UNFAV5EDB
8	1570531551.212600	UNFAV5EDB	1bbafa1e-0843-441e-ae4d-9c84c629b2b8	UNFAV5EDB
0	1570329393.170200	ULJ74QZJM	c0739014-0325-4794-a7df-de0a50aa8c63	UJRAL005U
1	1570329483.170400	UJRAL005U	c0739014-0325-4794-a7df-de0a50aa8c63	UJRAL005U
0	1570253537.146300	UJRAL005U	5764b609-9af0-41a8-bec1-cb4aa5a8d0d7	UKT3G90U8
1	1570256463.146500	UJRAL005U	5764b609-9af0-41a8-bec1-cb4aa5a8d0d7	UKT3G90U8
2	1570260401.146700	UL2TY2ERL	5764b609-9af0-41a8-bec1-cb4aa5a8d0d7	UKT3G90U8
3	1570275473.151600	UMQ7CDJUR	5764b609-9af0-41a8-bec1-cb4aa5a8d0d7	UKT3G90U8
4	1570275752.151900	UKT3G90U8	5764b609-9af0-41a8-bec1-cb4aa5a8d0d7	UKT3G90U8
5	1570276213.152300	UKT3G90U8	5764b609-9af0-41a8-bec1-cb4aa5a8d0d7	UKT3G90U8
6	1570276605.152500	UKT3G90U8	5764b609-9af0-41a8-bec1-cb4aa5a8d0d7	UKT3G90U8
7	1570277300.152700	UMQ7CDJUR	5764b609-9af0-41a8-bec1-cb4aa5a8d0d7	UKT3G90U8
0	1570143569.140200	UKT5BQD3P	ab2368c4-bb8d-438c-96aa-43e252d4e27b	UL2TY2ERL
1	1570174753.141700	UJRAL005U	ab2368c4-bb8d-438c-96aa-43e252d4e27b	UL2TY2ERL
2	1570176064.141900	UL2TY2ERL	ab2368c4-bb8d-438c-96aa-43e252d4e27b	UL2TY2ERL
3	1570177979.142500	UJRAL005U	ab2368c4-bb8d-438c-96aa-43e252d4e27b	UL2TY2ERL
4	1570273517.151100	UKY4VFB5E	ab2368c4-bb8d-438c-96aa-43e252d4e27b	UL2TY2ERL
5	1570273779.151400	UKT5BQD3P	ab2368c4-bb8d-438c-96aa-43e252d4e27b	UL2TY2ERL
6	1570279548.153100	UJRAL005U	ab2368c4-bb8d-438c-96aa-43e252d4e27b	UL2TY2ERL
7	1570279581.153900	UJRAL005U	ab2368c4-bb8d-438c-96aa-43e252d4e27b	UL2TY2ERL
0	1569856730.118200	UL2TY2ERL	1657f481-81de-46af-89c5-f5047a54169a	UJRAL005U
1	1569860750.119400	UJRAL005U	1657f481-81de-46af-89c5-f5047a54169a	UJRAL005U
2	1569862082.119600	UL2TY2ERL	1657f481-81de-46af-89c5-f5047a54169a	UJRAL005U
3	1569862208.120900	UJRAL005U	1657f481-81de-46af-89c5-f5047a54169a	UJRAL005U
4	1569862290.122700	UJRAL005U	1657f481-81de-46af-89c5-f5047a54169a	UJRAL005U
0	1570328724.168700	UJRAL005U	51f65e29-250f-4184-9fc5-94789b97a1a0	UL0NZCCMT
1	1570328827.169800	UJRAL005U	51f65e29-250f-4184-9fc5-94789b97a1a0	UL0NZCCMT
2	1570348598.170800	UL0NZCCMT	51f65e29-250f-4184-9fc5-94789b97a1a0	UL0NZCCMT
3	1570349013.172500	UJRAL005U	51f65e29-250f-4184-9fc5-94789b97a1a0	UL0NZCCMT
0	1569571555.108100	UJRAL005U	e9acc18a-596f-4d65-ad10-41778e00ccd7	UMY9V0N49
0	1569297260.092500	UL0NZCCMT	86c00105-08fb-4b70-a436-69276ebafd11	UJRAL005U
1	1569299604.095200	UJRAL005U	86c00105-08fb-4b70-a436-69276ebafd11	UJRAL005U
2	1569307509.095700	ULKPET3UK	86c00105-08fb-4b70-a436-69276ebafd11	UJRAL005U
3	1569380876.096500	UJRAL005U	86c00105-08fb-4b70-a436-69276ebafd11	UJRAL005U
0	1569209014.088500	UJRAL005U	0c721d81-d28b-4731-af3d-0bafe7eee6c7	UNFAV5EDB
1	1569222950.089900	UJRAL005U	0c721d81-d28b-4731-af3d-0bafe7eee6c7	UNFAV5EDB
2	1569224055.090200	UJRAL005U	0c721d81-d28b-4731-af3d-0bafe7eee6c7	UNFAV5EDB
3	1569224081.091200	UJRAL005U	0c721d81-d28b-4731-af3d-0bafe7eee6c7	UNFAV5EDB
4	1569298876.092900	UNFAV5EDB	0c721d81-d28b-4731-af3d-0bafe7eee6c7	UNFAV5EDB
5	1569298900.093700	UNFAV5EDB	0c721d81-d28b-4731-af3d-0bafe7eee6c7	UNFAV5EDB
6	1569343709.095900	ULQ3D7T2Q	0c721d81-d28b-4731-af3d-0bafe7eee6c7	UNFAV5EDB
7	1569381316.097100	UJRAL005U	0c721d81-d28b-4731-af3d-0bafe7eee6c7	UNFAV5EDB
8	1569381342.097900	UJRAL005U	0c721d81-d28b-4731-af3d-0bafe7eee6c7	UNFAV5EDB
9	1569432980.098900	UMG0947NY	0c721d81-d28b-4731-af3d-0bafe7eee6c7	UNFAV5EDB
10	1569461859.101100	UJRAL005U	0c721d81-d28b-4731-af3d-0bafe7eee6c7	UNFAV5EDB
11	1569473096.102000	UMG0947NY	0c721d81-d28b-4731-af3d-0bafe7eee6c7	UNFAV5EDB
0	1572527658.012300	UJRAL005U	2b4e5c0f-2a81-42d1-85de-6879ca02a95b	ULM6FBU11
1	1572529033.015700	ULM6FBU11	2b4e5c0f-2a81-42d1-85de-6879ca02a95b	ULM6FBU11
2	1572529231.020000	UJRAL005U	2b4e5c0f-2a81-42d1-85de-6879ca02a95b	ULM6FBU11
3	1572533121.020500	ULM6FBU11	2b4e5c0f-2a81-42d1-85de-6879ca02a95b	ULM6FBU11
4	1572534903.020900	UJRAL005U	2b4e5c0f-2a81-42d1-85de-6879ca02a95b	ULM6FBU11
0	1572447446.280400	UJRAL005U	d95ee936-60f2-4057-b389-57d7db3c1d00	UMQ7CDJUR
1	1572447607.282200	UMQ7CDJUR	d95ee936-60f2-4057-b389-57d7db3c1d00	UMQ7CDJUR
0	1572344436.213400	UKT5BQD3P	7b5cbf7b-8cd5-4f51-aa36-e27f87bf6da4	UJRAL005U
1	1572345275.213700	UJRAL005U	7b5cbf7b-8cd5-4f51-aa36-e27f87bf6da4	UJRAL005U
